player_id,cluster,mean_status_WIN,mean_status_LOSE,mean_status_timeout,mean_completing_ratio,mean_kills,mean_kills_by_fire,mean_kills_by_stomp,mean_kills_by_shell,mean_lives,mean_trajectory_length,total_runs,runner_ratio,killer_ratio,collector_ratio
4013d0a0-8554-4fdb-9e59-aa8409877849,0,0.6363636363636364,0.36363636363636365,0.0,0.9197509234601801,5.0,0.0,3.6363636363636362,0.36363636363636365,0.7272727272727273,1301.0,11,0.2857142857142857,0.2857142857142857,0.42857142857142855
4324f040-147a-443b-b639-125efb4faf24,0,0.5,0.3,0.2,0.7367033352144062,10.5,0.0,7.2,1.0,1.8,1538.7,10,0.3333333333333333,0.3333333333333333,0.3333333333333333
43591ce5-db23-4aab-8911-f4a445815c83,0,0.5,0.5,0.0,0.9627290368080139,3.0,0.0,2.5,0.0,1.0,775.5,2,0.0,0.0,0.0
4a41095c-af10-4826-a020-f46e74ae8355,0,1.0,0.0,0.0,1.0,14.857142857142858,0.0,8.428571428571429,4.571428571428571,2.142857142857143,1733.2857142857142,7,0.3333333333333333,0.3333333333333333,0.3333333333333333
4b63ef53-bbd5-4746-bb02-e8a6183d5acf,0,0.42857142857142855,0.0,0.5714285714285714,0.4777777446433902,3.142857142857143,0.0,2.2857142857142856,0.0,2.857142857142857,1206.0,7,0.3333333333333333,0.3333333333333333,0.3333333333333333
56b8e4ac-4757-4679-ac36-030931987b90,0,0.42857142857142855,0.5714285714285714,0.0,0.9019900900976998,2.2857142857142856,0.0,1.5714285714285714,0.14285714285714285,0.8571428571428571,899.8571428571429,7,0.3333333333333333,0.3333333333333333,0.3333333333333333
5dd03508-7b35-4f59-b365-2089bd8a3ae7,0,0.8571428571428571,0.14285714285714285,0.0,0.9571615627833775,9.571428571428571,0.0,4.428571428571429,2.4285714285714284,1.2857142857142858,1733.5714285714287,7,0.3333333333333333,0.3333333333333333,0.3333333333333333
60eb6bbd-e693-4b39-a26b-deefbdb778b7,0,0.7142857142857143,0.14285714285714285,0.14285714285714285,0.8387882709503174,4.571428571428571,0.0,3.5714285714285716,0.14285714285714285,1.2857142857142858,1516.2857142857142,7,0.3333333333333333,0.3333333333333333,0.3333333333333333
6d710075-57ba-4545-bc65-e2a274f9f92b,0,0.25,0.375,0.375,0.6393017470836639,5.5,0.0,4.25,0.375,1.75,1330.625,8,0.3333333333333333,0.3333333333333333,0.3333333333333333
70d6994c-b6d4-4e92-9d50-e1c25931d401,0,0.5,0.2,0.3,0.7696661055088043,8.9,0.0,7.0,0.1,0.9,1840.9,10,0.3333333333333333,0.3333333333333333,0.3333333333333333
76027eb9-e5df-464c-84e0-88c816678977,0,1.0,0.0,0.0,1.0,5.714285714285714,0.0,2.857142857142857,0.0,1.5714285714285714,1297.4285714285713,7,0.3333333333333333,0.3333333333333333,0.3333333333333333
765cec57-b27c-4efa-a54c-3b025ba97aef,0,0.7142857142857143,0.14285714285714285,0.14285714285714285,0.8949150145053864,6.857142857142857,0.0,5.428571428571429,1.0,1.4285714285714286,1318.0,7,0.3333333333333333,0.3333333333333333,0.3333333333333333
769a7824-b9fe-4936-b87b-cab185803a17,0,1.0,0.0,0.0,1.0,6.571428571428571,0.14285714285714285,4.285714285714286,0.7142857142857143,2.5714285714285716,1581.4285714285713,7,0.3333333333333333,0.3333333333333333,0.3333333333333333
7fc6f124-dc9e-4a87-ab19-e851f9d9de67,0,0.42857142857142855,0.42857142857142855,0.14285714285714285,0.8627139713082995,10.571428571428571,0.0,5.428571428571429,3.5714285714285716,1.2857142857142858,1838.857142857143,7,0.3333333333333333,0.3333333333333333,0.3333333333333333
8b1fe243-3a4d-4c3d-ac18-b251cc558b05,0,1.0,0.0,0.0,1.0,4.428571428571429,0.0,3.857142857142857,0.42857142857142855,2.4285714285714284,1718.5714285714287,7,0.3333333333333333,0.3333333333333333,0.3333333333333333
8e16acd5-31df-429f-a0b4-4e6f82157507,0,1.0,0.0,0.0,1.0,15.142857142857142,3.2857142857142856,6.142857142857143,4.428571428571429,3.5714285714285716,1707.4285714285713,7,0.3333333333333333,0.3333333333333333,0.3333333333333333
9fa2d416-3c98-481e-9f25-608316e9aa27,0,0.8571428571428571,0.0,0.14285714285714285,0.9381077034132821,8.285714285714286,0.0,5.285714285714286,2.142857142857143,3.142857142857143,1526.7142857142858,7,0.3333333333333333,0.3333333333333333,0.3333333333333333
a11999eb-48ab-4655-b2e7-a102e7210111,0,0.5714285714285714,0.42857142857142855,0.0,0.921690319265638,4.0,0.0,3.2857142857142856,0.2857142857142857,0.7142857142857143,1096.857142857143,7,0.3333333333333333,0.3333333333333333,0.3333333333333333
a8a21297-e295-439a-b37c-a57c1a348578,0,1.0,0.0,0.0,1.0,17.0,0.0,3.0,13.0,2.0,1184.0,1,0.0,0.0,0.0
ab233937-5e24-4c8a-a294-cfe793cbed00,0,1.0,0.0,0.0,1.0,10.666666666666666,2.1666666666666665,3.6666666666666665,2.8333333333333335,2.8333333333333335,1626.1666666666667,6,0.3333333333333333,0.3333333333333333,0.3333333333333333
b0e1b70f-4fab-4540-bb3c-3bdbdfaf3cfe,0,0.5714285714285714,0.42857142857142855,0.0,0.8598157039710453,5.0,0.0,3.142857142857143,0.5714285714285714,1.1428571428571428,1265.857142857143,7,0.3333333333333333,0.3333333333333333,0.3333333333333333
b27967e0-d66f-4297-8e27-c280edf5cbcb,0,0.5714285714285714,0.42857142857142855,0.0,0.9379110166004726,8.142857142857142,0.0,5.714285714285714,1.7142857142857142,1.0,1044.4285714285713,7,0.3333333333333333,0.3333333333333333,0.3333333333333333
b9b7c160-14ab-4076-bb32-6b5ce9bc1bb4,0,0.7142857142857143,0.2857142857142857,0.0,0.9232458642550877,4.0,0.0,2.142857142857143,0.2857142857142857,0.42857142857142855,830.8571428571429,7,0.3333333333333333,0.3333333333333333,0.3333333333333333
c25c6ad3-626d-4563-9a22-81b0f8b9e8d5,0,0.8571428571428571,0.14285714285714285,0.0,0.986842657838549,6.714285714285714,0.0,5.142857142857143,0.7142857142857143,2.0,1314.857142857143,7,0.3333333333333333,0.3333333333333333,0.3333333333333333
cb577ff9-dd86-4191-9dff-51b04f83410a,0,1.0,0.0,0.0,1.0,11.0,0.0,4.857142857142857,4.571428571428571,3.0,1050.5714285714287,7,0.3333333333333333,0.3333333333333333,0.3333333333333333
cf8680ff-9cc5-4a30-b2f1-0e6ceaf39e9c,0,0.5714285714285714,0.2857142857142857,0.14285714285714285,0.8297055321080344,8.428571428571429,0.0,5.428571428571429,1.2857142857142858,1.7142857142857142,1535.0,7,0.3333333333333333,0.3333333333333333,0.3333333333333333
d19a149b-1d08-4720-bc60-716abcb6be88,0,0.7142857142857143,0.2857142857142857,0.0,0.8633822585855212,8.0,0.0,6.428571428571429,0.8571428571428571,0.8571428571428571,1358.5714285714287,7,0.3333333333333333,0.3333333333333333,0.3333333333333333
daeba09e-2e25-49f2-bc1f-182fd053f3a4,0,0.5714285714285714,0.42857142857142855,0.0,0.9030395065035138,4.714285714285714,0.0,3.0,1.0,1.0,1184.5714285714287,7,0.3333333333333333,0.3333333333333333,0.3333333333333333
e2215704-e65c-4f6f-893c-abdf71a1fd5f,0,0.7142857142857143,0.14285714285714285,0.14285714285714285,0.8522861035806792,4.0,0.0,3.2857142857142856,0.0,1.2857142857142858,1287.857142857143,7,0.3333333333333333,0.3333333333333333,0.3333333333333333
e552776d-f5fc-45a8-83ac-cf12fbe2a5c1,0,0.5714285714285714,0.2857142857142857,0.14285714285714285,0.8633388238293784,5.0,0.0,3.7142857142857144,0.5714285714285714,1.4285714285714286,1536.142857142857,7,0.3333333333333333,0.3333333333333333,0.3333333333333333
f2bb6e80-5d6a-47f7-9d4f-bffa766cefd6,0,1.0,0.0,0.0,1.0,5.285714285714286,0.0,2.2857142857142856,0.2857142857142857,2.142857142857143,1278.142857142857,7,0.3333333333333333,0.3333333333333333,0.3333333333333333
f5316da9-ca44-46c2-937a-c669e5689fad,0,0.2857142857142857,0.5714285714285714,0.14285714285714285,0.8473291056496757,9.857142857142858,0.0,4.285714285714286,1.8571428571428572,1.2857142857142858,1544.4285714285713,7,0.3333333333333333,0.3333333333333333,0.3333333333333333
fd747ef3-188e-4a86-b65d-7d3da34e1566,0,0.8571428571428571,0.14285714285714285,0.0,0.9950938480240958,6.0,0.0,3.857142857142857,1.0,1.7142857142857142,1393.7142857142858,7,0.3333333333333333,0.3333333333333333,0.3333333333333333
fdb9bf30-0d9b-4985-bdff-661806be4fe5,0,0.8571428571428571,0.14285714285714285,0.0,0.9677302667072841,6.571428571428571,0.0,4.571428571428571,1.5714285714285714,1.4285714285714286,1137.2857142857142,7,0.3333333333333333,0.3333333333333333,0.3333333333333333
fe64a281-9563-4165-bf98-fbd8841472ba,0,0.5714285714285714,0.42857142857142855,0.0,0.8749827912875584,5.571428571428571,0.0,4.714285714285714,0.2857142857142857,0.14285714285714285,1292.2857142857142,7,0.3333333333333333,0.3333333333333333,0.3333333333333333
067d54d0-b2cc-4d65-9348-f1dae3fc9398,1,0.0,0.42857142857142855,0.5714285714285714,0.256274744070002,0.8571428571428571,0.0,0.5714285714285714,0.0,2.857142857142857,1116.857142857143,7,0.3333333333333333,0.3333333333333333,0.3333333333333333
33253213-2bfe-40e3-8131-2e175da84c1c,1,0.5,0.0,0.5,0.5013089005369693,3.25,0.0,2.75,0.25,2.5,1808.0,4,0.0,0.0,0.0
3c612e43-7986-4f85-a37e-eb30056f07d6,1,0.0,0.0,1.0,0.002617801073938608,0.0,0.0,0.0,0.0,5.0,1000.0,1,0.0,0.0,0.0
8923c6f3-314a-4e48-b6d2-4fcf9d035564,1,0.0,0.0,1.0,0.002617801073938608,0.0,0.0,0.0,0.0,5.0,1000.0,1,0.0,0.0,0.0
8ad0e653-d918-447f-b8c2-53fcdffd6c1e,1,0.0,0.5,0.5,0.36103422683663666,2.0,0.0,0.5,0.5,2.5,1572.5,2,0.0,0.0,0.0
a2a47ed1-a9c5-4845-b5b1-4915a4521b08,1,0.0,0.0,1.0,0.002617801073938608,0.0,0.0,0.0,0.0,5.0,1000.0,1,0.0,0.0,0.0
ce5962ee-255c-43eb-a572-52a202225300,1,0.5,0.0,0.5,0.5013089005369693,9.0,0.0,7.0,0.5,2.0,1641.5,2,0.0,0.0,0.0
d00dd8c2-ed02-4885-8bf5-2e178957cc72,1,0.0,0.0,1.0,0.026718901353888214,0.0,0.0,0.0,0.0,4.5,1108.5,4,0.0,0.0,0.0
ec231c3a-9316-45ca-9c76-8d7cfc11be3c,1,0.0,0.0,1.0,0.002617801073938608,0.0,0.0,0.0,0.0,5.0,1000.0,2,0.0,0.0,0.0
f70206b2-9f39-46ed-a0a8-5ef111e5efae,1,0.2,0.4,0.4,0.5182557800784707,1.8,0.0,1.2,0.4,2.4,1379.2,5,0.5,0.0,0.5
0af703b3-a499-45df-93df-53052633ff12,2,0.5,0.5,0.0,0.8306011855602264,7.5,0.0,4.0,1.0,0.0,2367.5,2,0.0,0.0,0.0
0efc394c-f40d-4a2c-b436-95edd8772331,2,0.3,0.6,0.1,0.7800373762845993,7.6,0.0,4.7,2.0,0.5,1753.7,10,0.3333333333333333,0.3333333333333333,0.3333333333333333
0f50778b-e4b6-4e32-b4f7-1e8d42bc103d,2,0.5,0.3333333333333333,0.16666666666666666,0.777671063086018,9.666666666666666,0.0,7.0,1.6666666666666667,1.3333333333333333,1826.8333333333333,6,0.3333333333333333,0.3333333333333333,0.3333333333333333
10076030-cd09-4885-95f3-6ac9425016ec,2,0.8571428571428571,0.14285714285714285,0.0,0.8909159302711487,10.857142857142858,0.0,7.428571428571429,2.2857142857142856,1.2857142857142858,1863.857142857143,7,0.3333333333333333,0.3333333333333333,0.3333333333333333
105c0e47-62cc-417d-9ffc-4dd7da969125,2,0.7142857142857143,0.2857142857142857,0.0,0.9489442365510123,10.0,0.0,6.714285714285714,1.2857142857142858,1.2857142857142858,2073.1428571428573,7,0.3333333333333333,0.3333333333333333,0.3333333333333333
15441163-83ea-493e-adda-61d2b8d8d5b0,2,0.0,0.5,0.5,0.3306335508823395,3.0,0.0,2.0,1.0,1.0,1563.0,2,0.0,0.0,0.0
1dde97e4-3c95-4369-8793-baee2d3216f3,2,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.8908185064792633,6.166666666666667,0.0,4.0,0.5,0.6666666666666666,1741.5,6,0.3333333333333333,0.3333333333333333,0.3333333333333333
2831d68c-40b8-4ba0-8974-1afacaed6762,2,0.5714285714285714,0.2857142857142857,0.14285714285714285,0.7589838621871812,4.142857142857143,0.0,3.0,0.7142857142857143,2.142857142857143,2294.8571428571427,7,0.3333333333333333,0.3333333333333333,0.3333333333333333
28421ba1-9bc5-43b1-a287-2a5bd3554433,2,0.7142857142857143,0.14285714285714285,0.14285714285714285,0.8547339056219373,10.0,0.0,5.0,0.5714285714285714,0.7142857142857143,2293.0,7,0.3333333333333333,0.3333333333333333,0.3333333333333333
2a8b8b1b-a314-4c4d-9721-8b94797932fb,2,0.7142857142857143,0.2857142857142857,0.0,0.9013033083506993,10.428571428571429,0.2857142857142857,6.142857142857143,2.4285714285714284,1.0,2166.8571428571427,7,0.3333333333333333,0.3333333333333333,0.3333333333333333
2f8867e8-63a9-49b2-b90f-3796db45201d,2,0.5,0.5,0.0,0.9703277349472046,8.0,0.0,4.0,2.0,1.0,2672.5,2,0.0,0.0,0.0
39ff859b-7673-4af8-b0fc-7d04b78d0636,2,0.5,0.5,0.0,0.9467032551765442,5.5,0.0,3.0,1.0,1.0,2147.0,2,0.0,0.0,0.0
3b52e316-5a0e-4068-9df4-576f65c6ee7b,2,1.0,0.0,0.0,1.0,12.0,0.0,9.0,1.0,5.0,2455.0,1,0.0,0.0,0.0
3b6c9df2-5083-4d49-9861-cbe74afe4619,2,0.7142857142857143,0.2857142857142857,0.0,0.9103508165904454,15.0,2.2857142857142856,7.714285714285714,3.0,1.0,2114.4285714285716,7,0.3333333333333333,0.3333333333333333,0.3333333333333333
3b8d2496-d662-46f2-9849-c09fd9fa1646,2,0.2857142857142857,0.2857142857142857,0.42857142857142855,0.5537616688358996,4.285714285714286,0.0,1.5714285714285714,0.0,1.5714285714285714,1396.2857142857142,7,0.3333333333333333,0.3333333333333333,0.3333333333333333
41fdb80c-6516-4d73-8b79-6f863a3287d0,2,0.2857142857142857,0.5714285714285714,0.14285714285714285,0.7578202102865491,9.428571428571429,0.0,4.714285714285714,2.142857142857143,0.5714285714285714,2174.285714285714,7,0.3333333333333333,0.3333333333333333,0.3333333333333333
43cb580e-dcc1-438e-b4dc-19303e208aaf,2,0.4,0.2,0.4,0.7236309662461281,6.9,0.0,5.6,1.0,2.2,2739.2,10,0.3333333333333333,0.3333333333333333,0.3333333333333333
44879868-740b-45b1-9c0c-a7389bf02cba,2,0.0,0.5,0.5,0.3954734925646335,10.0,0.0,9.0,0.5,2.5,1386.5,2,0.0,0.0,0.0
4b7b206e-74bc-4d4b-81ec-a2bebb32aaeb,2,0.6363636363636364,0.2727272727272727,0.09090909090909091,0.8300968124107881,7.454545454545454,0.0,4.2727272727272725,1.7272727272727273,1.3636363636363635,1731.090909090909,11,0.4,0.4,0.2
521d38d2-89b4-4fee-b5dd-d18f42a216e6,2,0.625,0.25,0.125,0.8188218809664249,6.75,0.0,5.25,1.0,1.75,1590.625,8,0.3333333333333333,0.3333333333333333,0.3333333333333333
56f050c3-595e-40c7-a656-21076e66917f,2,0.8333333333333334,0.0,0.16666666666666666,0.8746683051188787,12.166666666666666,1.0,6.5,3.5,2.5,2080.0,6,0.0,0.5,0.5
682c494e-d831-4220-a5a4-fc4ba17165db,2,0.0,0.25,0.75,0.35033168515656143,7.25,0.0,4.0,1.5,2.0,1966.75,4,0.0,0.0,0.0
68c3063b-b165-4829-a70d-ab66e67253c5,2,1.0,0.0,0.0,1.0,9.0,0.0,1.0,0.0,3.0,2378.0,1,0.0,0.0,0.0
735b485e-f9ca-4749-aa61-aa2a98a00d18,2,0.8571428571428571,0.0,0.14285714285714285,0.8625048995018005,7.142857142857143,0.0,4.428571428571429,0.5714285714285714,2.857142857142857,1815.2857142857142,7,0.3333333333333333,0.3333333333333333,0.3333333333333333
73793320-1d3e-42d8-afa1-e7260980cd3c,2,0.5,0.3333333333333333,0.16666666666666666,0.7905407688425233,4.333333333333333,0.0,3.3333333333333335,1.0,1.5,1671.1666666666667,6,0.0,0.5,0.5
7699c3d2-fb67-40f4-a8c2-d04c9c59d7f1,2,0.5,0.5,0.0,0.881560613711675,7.666666666666667,0.0,5.333333333333333,0.5,0.6666666666666666,1864.8333333333333,6,0.3333333333333333,0.3333333333333333,0.3333333333333333
8ca1d2dc-4daa-44d9-a842-659c691eac35,2,0.0,0.8333333333333334,0.16666666666666666,0.6012694165110588,4.833333333333333,0.0,3.3333333333333335,1.0,0.0,1708.3333333333333,6,0.0,0.5,0.5
90237211-82c9-4695-9a59-8d975f6bef3a,2,1.0,0.0,0.0,1.0,16.4,0.0,8.8,6.2,1.9,2131.3,10,0.3333333333333333,0.3333333333333333,0.3333333333333333
95c108b2-2aa7-4a86-84b1-5c01d2455ec0,2,0.8571428571428571,0.0,0.14285714285714285,0.9459143621580941,6.571428571428571,0.0,4.857142857142857,0.5714285714285714,2.7142857142857144,1842.5714285714287,7,0.3333333333333333,0.3333333333333333,0.3333333333333333
9720c245-2bd9-44e0-825b-d54324f5b90a,2,0.8571428571428571,0.0,0.14285714285714285,0.8575168287248484,8.571428571428571,0.0,4.571428571428571,0.8571428571428571,2.0,1834.0,7,0.3333333333333333,0.3333333333333333,0.3333333333333333
9ecbe03d-97b6-48aa-b3ba-a21d09d0fd56,2,0.5,0.4,0.1,0.78035359531641,9.4,0.0,5.7,1.7,0.7,1622.2,10,0.3333333333333333,0.3333333333333333,0.3333333333333333
a107d2f0-b4b0-4782-8416-1d1219f13fc5,2,0.7142857142857143,0.2857142857142857,0.0,0.9183780380657741,6.285714285714286,0.0,3.5714285714285716,1.0,1.4285714285714286,1542.142857142857,7,0.3333333333333333,0.3333333333333333,0.3333333333333333
a26fa938-16d9-4751-9d7b-542fb44a0ee8,2,0.5454545454545454,0.18181818181818182,0.2727272727272727,0.7374364552934739,6.454545454545454,0.0,3.8181818181818183,0.5454545454545454,2.090909090909091,2069.7272727272725,11,0.3333333333333333,0.3333333333333333,0.3333333333333333
a3bbdd04-4020-4bc8-95d2-692568fe9115,2,0.7142857142857143,0.2857142857142857,0.0,0.8750197844845908,7.571428571428571,0.0,4.571428571428571,1.0,1.0,1574.857142857143,7,0.3333333333333333,0.3333333333333333,0.3333333333333333
a42ef195-3c84-4af5-bd52-9438c0d2b186,2,0.0,1.0,0.0,0.7840752601623535,0.0,0.0,0.0,0.0,0.0,1591.0,1,0.0,0.0,0.0
a680318c-8079-4ec8-9ea6-80ae2addc343,2,0.5714285714285714,0.14285714285714285,0.2857142857142857,0.6292229117160397,6.142857142857143,0.0,4.0,1.5714285714285714,2.2857142857142856,1655.2857142857142,7,0.3333333333333333,0.3333333333333333,0.3333333333333333
a89045cd-3900-400f-85c2-74b49190c972,2,1.0,0.0,0.0,1.0,14.0,2.7777777777777777,7.222222222222222,2.4444444444444446,1.8888888888888888,2261.8888888888887,9,0.2,0.4,0.4
b11e2911-4d8f-48f0-bc28-8db6c9d0ffd5,2,0.631578947368421,0.3684210526315789,0.0,0.9241223303895247,12.473684210526315,0.0,7.7368421052631575,2.6842105263157894,0.9473684210526315,2806.315789473684,19,0.3333333333333333,0.3333333333333333,0.3333333333333333
b3e007dd-ff6c-40af-9683-a347df06b134,2,0.3333333333333333,0.16666666666666666,0.5,0.5434915646910667,10.833333333333334,0.0,7.166666666666667,2.0,2.3333333333333335,1773.1666666666667,6,0.3333333333333333,0.3333333333333333,0.3333333333333333
c09113a4-46c7-4ffc-8af8-c09e9fcb3ff8,2,0.25,0.25,0.5,0.5379001395776868,6.0,0.0,2.75,1.25,2.5,1672.25,4,0.0,0.0,0.0
c3e1cda7-b7fd-46b6-925b-0cbfb85bae89,2,0.2857142857142857,0.7142857142857143,0.0,0.8318432016032082,6.0,0.0,5.0,0.14285714285714285,0.42857142857142855,1756.5714285714287,7,0.3333333333333333,0.3333333333333333,0.3333333333333333
c4699748-0982-4c0d-97ec-287b108f8897,2,0.3333333333333333,0.4444444444444444,0.2222222222222222,0.6361580413455764,9.88888888888889,0.0,7.0,1.7777777777777777,1.8888888888888888,1901.5555555555557,9,0.3333333333333333,0.3333333333333333,0.3333333333333333
c748f87a-7274-4058-bfaa-e667a5a2fe46,2,1.0,0.0,0.0,1.0,10.0,0.0,7.0,2.0,0.0,2818.0,1,0.0,0.0,0.0
c90996eb-23a6-4e52-a513-6064c2a1cc08,2,1.0,0.0,0.0,1.0,10.0,0.0,4.333333333333333,1.3333333333333333,2.0,2253.3333333333335,3,0.0,0.0,0.0
cfa734c5-6381-48bc-9a44-436292751245,2,0.1,0.8,0.1,0.6576694453600794,7.2,0.0,3.6,1.8,0.5,1741.3,10,0.3333333333333333,0.3333333333333333,0.3333333333333333
d2e85f74-0303-4961-aee4-8ab04b416f98,2,1.0,0.0,0.0,1.0,5.0,0.0,1.0,0.0,1.0,1829.5,2,0.0,0.0,0.0
df68c988-120e-42a0-a498-7d7a567e9bc3,2,0.7142857142857143,0.2857142857142857,0.0,0.9807813508169991,13.571428571428571,0.0,7.857142857142857,3.857142857142857,0.8571428571428571,2107.714285714286,7,0.3333333333333333,0.3333333333333333,0.3333333333333333
e357e3de-be46-4360-b98a-d4c599431be7,2,0.9166666666666666,0.08333333333333333,0.0,0.969920481244723,7.666666666666667,0.0,4.583333333333333,1.8333333333333333,1.5,2157.1666666666665,12,0.3333333333333333,0.3333333333333333,0.3333333333333333
e8fa1eee-54e3-49af-bd53-33de244a87be,2,0.52,0.44,0.04,0.8358719456195831,19.12,0.44,11.16,5.84,1.04,2375.6,25,0.3333333333333333,0.3333333333333333,0.3333333333333333
edceed34-0e98-45b2-9ec8-e0139398b646,2,0.5714285714285714,0.42857142857142855,0.0,0.8926841531481061,9.857142857142858,0.0,7.428571428571429,0.42857142857142855,0.5714285714285714,1515.5714285714287,7,0.3333333333333333,0.3333333333333333,0.3333333333333333
f1db3f62-7202-4d4f-ab26-8f7b7cb62c2a,2,0.5,0.5,0.0,0.9572971165180206,13.0,0.0,7.0,0.5,1.5,2435.5,2,0.0,0.0,0.0
f51c61ef-825a-45c2-ac37-22a2c895cd41,2,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5855547674776366,5.166666666666667,0.0,4.75,0.3333333333333333,1.9166666666666667,1615.8333333333333,12,0.3333333333333333,0.3333333333333333,0.3333333333333333
2900ca9a-fb65-48a1-99e8-fa26abc80c0b,3,0.0,1.0,0.0,0.328279584646225,20.0,0.0,15.0,2.0,0.0,1370.0,1,0.0,0.0,0.0
30a3a049-3bd8-4990-a9fc-8e86de0afd8e,3,0.6666666666666666,0.0,0.3333333333333333,0.7789371311664581,3.6666666666666665,0.0,2.0,0.0,2.3333333333333335,1365.3333333333333,3,0.0,0.0,0.0
4824aeeb-a1dd-479c-bf9d-8eeaa849d866,3,0.5,0.0,0.5,0.6075022220611572,4.5,0.0,1.0,0.0,0.5,1976.0,2,0.0,0.0,0.0
802a59f5-d805-4c5c-b7ec-a73b1a266b69,3,0.0,0.0,1.0,0.024771486098567646,0.3333333333333333,0.0,0.3333333333333333,0.0,5.0,1000.0,3,0.0,0.0,0.0
85be412a-dc18-4714-a556-d199f984209c,3,0.4,0.3,0.3,0.6859841346740723,6.7,0.0,4.5,1.1,1.2,1705.3,10,0.3333333333333333,0.3333333333333333,0.3333333333333333
a91ccde0-9f9a-4f7f-83b6-e76dd48507ab,3,0.0,0.0,1.0,0.041004416765645146,0.0,0.0,0.0,0.0,4.5,1178.5,2,0.0,0.0,0.0
b8dd5302-f860-4101-a235-0c848df6e26e,3,0.0,0.0,1.0,0.5004045367240906,7.0,0.0,4.0,1.0,1.0,1783.0,1,0.0,0.0,0.0
cf9eaa65-e5fe-45ce-ab87-c2a4fccfff0b,3,0.0,0.5,0.5,0.6941643953323364,12.0,0.0,9.0,0.5,1.0,2653.0,2,0.0,0.0,0.0
f46dc364-473c-4af6-8661-01e445e6f3db,3,0.0,0.7142857142857143,0.2857142857142857,0.3570375751171793,10.571428571428571,0.0,5.285714285714286,2.7142857142857144,0.42857142857142855,1676.857142857143,7,0.3333333333333333,0.3333333333333333,0.3333333333333333
f4885253-5a0a-43b2-b93a-d2e24180e4cc,3,0.0,0.0,1.0,0.059236952336505055,1.0,0.0,0.0,0.0,5.0,1084.5,2,0.0,0.0,0.0
fa5a99b6-80d0-49ce-b93f-b2889b2935c2,3,0.2857142857142857,0.7142857142857143,0.0,0.5510987320116588,13.142857142857142,0.0,8.857142857142858,2.857142857142857,0.14285714285714285,1792.857142857143,7,0.3333333333333333,0.3333333333333333,0.3333333333333333
